,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf_DR,diff_yf_w/oDR,diff_yf_DR_prob,diff_yf_w/oDR_prob,diff_yf_DR <= diff_yf_w/oDR _values
1078,1,0,-0.018320478,0.018320478,0,0.065092891,0.065092891,0.083159544,0.000131825,0.000163564,1
1079,1,0,-0.025305979,0.025305979,0,0.06645368,0.06645368,0.074852258,0.000134581,0.000147224,1
1080,0,0,-0.01890415,0.01890415,0,0.096933,0.096933,0.122776084,0.000196307,0.000241484,1
1081,0,0,-0.110801384,0.110801384,1,0.326420546,0.673579454,0.5409922,0.001364121,0.001064059,0
1082,1,0,-0.013854295,0.013854295,0,0.078322433,0.078322433,0.105522655,0.000158617,0.000207549,1
1083,0,0,-0.006674103,0.006674103,0,0.09885703,0.09885703,0.122694068,0.000200203,0.000241323,1
1084,1,0,-0.013353527,0.013353527,0,0.077036187,0.077036187,0.090416394,0.000156012,0.000177837,1
1085,1,0,-0.014427111,0.014427111,0,0.06956666,0.06956666,0.080835976,0.000140885,0.000158993,1
1086,1,0,-0.017615184,0.017615184,0,0.0718683,0.0718683,0.087849557,0.000145546,0.000172788,1
1087,0,0,-0.007460177,0.007460177,1,0.174201354,0.825798631,0.750325084,0.001672392,0.001475788,0
1088,1,-1,-0.032521889,0.967478096,0,0.105077267,0.105077267,0.121670291,0.000212801,0.000239309,1
1089,1,0,-0.00045906,0.00045906,0,0.087306395,0.087306395,0.124408066,0.000176811,0.000244694,1
1090,0,0,-0.021710828,0.021710828,0,0.087179877,0.087179877,0.091242254,0.000176555,0.000179461,1
1091,0,0,-0.019257337,0.019257337,0,0.090000451,0.090000451,0.107571281,0.000182267,0.000211578,1
1092,0,0,-0.024693988,0.024693988,0,0.130206183,0.130206183,0.184805438,0.000263691,0.000363487,1
1093,0,0,-0.019151367,0.019151367,0,0.094983391,0.094983391,0.122415796,0.000192359,0.000240775,1
1094,0,-1,-0.019381434,0.980618596,1,0.358710617,0.641289353,0.505116582,0.001298727,0.000993496,0
1095,0,0,0.023594111,0.023594111,1,0.396404535,0.603595495,0.423746049,0.001222391,0.000833451,0
1096,0,0,0.003093809,0.003093809,0,0.116187043,0.116187043,0.148429438,0.0002353,0.000291941,1
1097,1,0,-0.165127307,0.165127307,1,0.222519547,0.777480483,0.676128745,0.001574539,0.001329854,0
1098,1,0,-0.050562724,0.050562724,0,0.230706289,0.230706289,0.317027062,0.000467222,0.00062355,1
1099,0,0,-0.022678681,0.022678681,0,0.091304675,0.091304675,0.101379201,0.000184909,0.000199399,1
1100,1,0,-0.030024137,0.030024137,0,0.054278042,0.054278042,0.061872467,0.000109923,0.000121695,1
1101,1,0,-0.05350446,0.05350446,0,0.0750302,0.0750302,0.093994789,0.00015195,0.000184875,1
1102,0,0,-0.017554816,0.017554816,0,0.079750076,0.079750076,0.081467897,0.000161508,0.000160236,1
1103,1,0,-0.022091419,0.022091419,0,0.069767363,0.069767363,0.080136329,0.000141292,0.000157617,1
1104,1,0,-0.011441275,0.011441275,0,0.079471089,0.079471089,0.10340964,0.000160943,0.000203393,1
1105,1,0,-0.022906497,0.022906497,0,0.073519789,0.073519789,0.099350914,0.000148891,0.00019541,1
1106,1,0,-0.01693707,0.01693707,0,0.070964538,0.070964538,0.075879075,0.000143716,0.000149244,1
1107,1,0,-0.035548702,0.035548702,0,0.058594264,0.058594264,0.061868176,0.000118664,0.000121686,1
1108,0,0,-0.046642791,0.046642791,0,0.103062883,0.103062883,0.12506479,0.000208721,0.000245986,1
1109,1,0,-0.020036228,0.020036228,0,0.097335391,0.097335391,0.130032554,0.000197122,0.000255757,1
1110,1,0,-0.017352387,0.017352387,0,0.082385622,0.082385622,0.102464922,0.000166846,0.000201535,1
1111,0,0,-0.021060638,0.021060638,0,0.105922788,0.105922788,0.128415585,0.000214513,0.000252576,1
1112,1,-1,0.004508935,1.004508972,0,0.092981003,0.092981003,0.123635083,0.000188303,0.000243174,1
1113,1,0,-0.010907367,0.010907367,0,0.078541085,0.078541085,0.099802591,0.00015906,0.000196298,1
1114,1,0,-0.074484937,0.074484937,1,0.081880562,0.918119431,0.899897218,0.001859359,0.001769977,0
1115,0,0,-0.022765897,0.022765897,0,0.09432587,0.09432587,0.106125243,0.000191027,0.000208734,1
1116,0,0,-0.020591341,0.020591341,0,0.095964909,0.095964909,0.115121715,0.000194346,0.000226429,1
1117,1,1,0.016173646,0.983826339,1,0.252201647,0.747798324,0.643442035,0.001514427,0.001265564,0
1118,1,0,-0.005928636,0.005928636,1,0.318813324,0.681186676,0.562038898,0.001379527,0.001105455,0
1119,1,0,-0.023303762,0.023303762,0,0.128950521,0.128950521,0.174871385,0.000261148,0.000343948,1
1120,0,0,-0.016120888,0.016120888,0,0.096591495,0.096591495,0.108817287,0.000195615,0.000214029,1
1121,0,0,-0.019751817,0.019751817,0,0.123775378,0.123775378,0.159314573,0.000250668,0.00031335,1
1122,0,0,-0.034047849,0.034047849,0,0.096039705,0.096039705,0.108989261,0.000194498,0.000214367,1
1123,1,0,-0.010574073,0.010574073,0,0.088112026,0.088112026,0.112028785,0.000178443,0.000220346,1
1124,1,0,-0.010656729,0.010656729,0,0.07773488,0.07773488,0.10015808,0.000157427,0.000196997,1
1125,1,0,-0.023259714,0.023259714,0,0.074480683,0.074480683,0.088559993,0.000150837,0.000174186,1
1126,1,0,-0.016748101,0.016748101,0,0.104963519,0.104963519,0.136413038,0.00021257,0.000268306,1
1127,0,0,-0.018146433,0.018146433,0,0.112826735,0.112826735,0.144655615,0.000228495,0.000284518,1
1128,1,0,-0.086694539,0.086694539,0,0.280632854,0.280632854,0.380525917,0.000568333,0.000748443,1
1129,0,0,0.017174155,0.017174155,0,0.256156266,0.256156266,0.342940688,0.000518763,0.000674518,1
1130,1,0,0.0008251,0.0008251,0,0.093577102,0.093577102,0.132493928,0.000189511,0.000260598,1
1131,0,0,-0.027114287,0.027114287,0,0.10532888,0.10532888,0.124062546,0.00021331,0.000244014,1
1132,0,0,0.019104719,0.019104719,0,0.089121141,0.089121141,0.116399415,0.000180487,0.000228942,1
1133,0,-1,-0.003320448,0.996679544,1,0.090681665,0.909318328,0.893002152,0.001841535,0.001756415,0
1134,1,0,-0.014223851,0.014223851,0,0.071891837,0.071891837,0.088652432,0.000145594,0.000174367,1
1135,1,0,-0.045066684,0.045066684,0,0.10730204,0.10730204,0.143730432,0.000217306,0.000282698,1
1136,0,0,-0.011576533,0.011576533,0,0.087512322,0.087512322,0.103287525,0.000177228,0.000203153,1
1137,0,0,-0.051369309,0.051369309,1,0.309771299,0.690228701,0.568041205,0.001397839,0.001117261,0
1138,0,0,0.011320017,0.011320017,0,0.102604397,0.102604397,0.144848987,0.000207793,0.000284898,1
1139,0,0,-0.008945197,0.008945197,0,0.082446784,0.082446784,0.095329747,0.00016697,0.000187501,1
1140,1,0,0.003825933,0.003825933,0,0.094796337,0.094796337,0.12122751,0.00019198,0.000238438,1
1141,1,0,-0.015265509,0.015265509,0,0.076951608,0.076951608,0.092020184,0.000155841,0.000180991,1
1142,0,0,-0.033105895,0.033105895,0,0.150468796,0.150468796,0.217296138,0.000304727,0.000427392,1
1143,1,0,-0.019409359,0.019409359,0,0.077237993,0.077237993,0.094449334,0.000156421,0.000185769,1
1144,0,0,-0.007889077,0.007889077,0,0.08550214,0.08550214,0.102729507,0.000173157,0.000202055,1
1145,1,0,-0.013550892,0.013550892,0,0.070711911,0.070711911,0.078923896,0.000143204,0.000155233,1
1146,1,-1,-0.014949188,0.985050797,0,0.161335126,0.161335126,0.229312673,0.000326733,0.000451027,1
1147,0,0,-0.006379656,0.006379656,0,0.123261303,0.123261303,0.19525291,0.000249627,0.000384036,1
1148,1,0,-0.032679923,0.032679923,0,0.060591742,0.060591742,0.055844571,0.000122709,0.000109839,0
1149,1,0,0.020943791,0.020943791,0,0.16603598,0.16603598,0.228602007,0.000336253,0.000449629,1
1150,0,0,-0.00394962,0.00394962,0,0.099501081,0.099501081,0.121877059,0.000201508,0.000239716,1
1151,0,0,-0.005843915,0.005843915,0,0.09317936,0.09317936,0.114526577,0.000188705,0.000225258,1
1152,1,0,-0.0467529,0.0467529,0,0.069529928,0.069529928,0.092859633,0.000140811,0.000182642,1
1153,0,0,-0.013525508,0.013525508,0,0.114783265,0.114783265,0.156917259,0.000232457,0.000308635,1
1154,1,0,0.03832452,0.03832452,0,0.214550987,0.214550987,0.317994773,0.000434505,0.000625453,1
1155,1,0,-0.053197965,0.053197965,0,0.098636061,0.098636061,0.136109263,0.000199756,0.000267709,1
1156,0,0,-0.019897632,0.019897632,0,0.094204977,0.094204977,0.110221066,0.000190782,0.00021679,1
1157,1,0,-0.019631557,0.019631557,0,0.067689501,0.067689501,0.079430543,0.000137084,0.000156229,1
1158,1,0,-0.023160443,0.023160443,0,0.067228481,0.067228481,0.070924088,0.00013615,0.000139498,1
1159,0,-1,0.040713578,1.040713549,1,0.220683634,0.779316366,0.668480337,0.001578257,0.001314811,0
1160,0,0,0.007783294,0.007783294,0,0.141187042,0.141187042,0.202422589,0.000285929,0.000398138,1
1161,0,0,-0.018365428,0.018365428,0,0.093434587,0.093434587,0.112200372,0.000189222,0.000220683,1
1162,1,0,-0.032163732,0.032163732,0,0.080980435,0.080980435,0.096628934,0.000164,0.000190056,1
1163,0,0,-0.035758622,0.035758622,0,0.135702863,0.135702863,0.17309235,0.000274823,0.000340449,1
1164,0,0,0.100376397,0.100376397,1,0.195873618,0.804126382,0.708683908,0.001628502,0.001393886,0
1165,1,0,-0.021348625,0.021348625,0,0.07170365,0.07170365,0.076028273,0.000145213,0.000149537,1
1166,1,0,-0.032785982,0.032785982,0,0.107847646,0.107847646,0.135781527,0.000218411,0.000267064,1
1167,1,0,-0.061327808,0.061327808,0,0.080051817,0.080051817,0.102676854,0.000162119,0.000201952,1
1168,1,-1,-0.016380683,0.983619332,0,0.07458172,0.07458172,0.094965667,0.000151042,0.000186785,1
1169,1,0,-0.009181075,0.009181075,0,0.115945719,0.115945719,0.132855833,0.000234811,0.00026131,1
1170,1,0,-0.028477296,0.028477296,0,0.065312997,0.065312997,0.066575825,0.000132271,0.000130946,1
1171,0,0,-0.036731742,0.036731742,0,0.103404827,0.103404827,0.118801363,0.000209414,0.000233666,1
1172,1,0,-0.004734606,0.004734606,0,0.096065216,0.096065216,0.130387351,0.00019455,0.000256454,1
1173,0,0,-0.020288467,0.020288467,0,0.090539679,0.090539679,0.109465107,0.000183359,0.000215303,1
1174,1,0,-0.016183831,0.016183831,0,0.068496913,0.068496913,0.081119038,0.000138719,0.00015955,1
1175,1,0,-0.006361812,0.006361812,0,0.077776209,0.077776209,0.095637485,0.000157511,0.000188106,1
1176,0,0,-0.032755293,0.032755293,0,0.101997413,0.101997413,0.128203005,0.000206563,0.000252158,1
1177,1,0,-0.009352624,0.009352624,0,0.072512165,0.072512165,0.085545644,0.00014685,0.000168257,1
1178,1,0,-0.037037928,0.037037928,0,0.055968273,0.055968273,0.054784466,0.000113346,0.000107754,0
1179,1,0,-0.010728352,0.010728352,0,0.078378841,0.078378841,0.094775721,0.000158731,0.000186411,1
1180,0,0,-0.004611313,0.004611313,1,0.267756462,0.732243538,0.576148987,0.001482926,0.001133207,0
1181,1,0,0.003946282,0.003946282,0,0.094832495,0.094832495,0.135620072,0.000192053,0.000266746,1
1182,1,0,-0.015142933,0.015142933,0,0.066181667,0.066181667,0.075072408,0.00013403,0.000147657,1
1183,1,0,-0.02120962,0.02120962,0,0.071605034,0.071605034,0.089587159,0.000145013,0.000176206,1
1184,1,0,-0.020505115,0.020505115,0,0.065897882,0.065897882,0.077206746,0.000133455,0.000151855,1
1185,0,0,-0.058700562,0.058700562,0,0.154849112,0.154849112,0.181267887,0.000313598,0.00035653,1
1186,1,0,-0.012395054,0.012395054,0,0.079047129,0.079047129,0.102914825,0.000160085,0.00020242,1
1187,1,0,-0.063881308,0.063881308,0,0.261329025,0.261329025,0.351930559,0.000529239,0.0006922,1
1188,0,1,0.001198024,0.998801947,0,0.14923422,0.14923422,0.182941303,0.000302226,0.000359821,1
1189,1,0,-0.016956665,0.016956665,0,0.078741007,0.078741007,0.095723219,0.000159465,0.000188275,1
1190,0,0,-0.02197846,0.02197846,0,0.091312304,0.091312304,0.098008566,0.000184924,0.00019277,1
1191,1,0,-0.016742125,0.016742125,0,0.084317252,0.084317252,0.107633293,0.000170758,0.0002117,1
1192,0,0,-0.024136126,0.024136126,0,0.08441148,0.08441148,0.100297131,0.000170949,0.000197271,1
1193,1,0,-0.031534031,0.031534031,0,0.061954878,0.061954878,0.069314368,0.00012547,0.000136332,1
1194,1,0,0.049301982,0.049301982,1,0.23671031,0.76328969,0.748556256,0.0015458,0.001472309,0
1195,1,0,-0.088319778,0.088319778,0,0.116548121,0.116548121,0.176791325,0.000236031,0.000347725,1
1196,1,0,-0.019508101,0.019508101,0,0.103774011,0.103774011,0.132489249,0.000210161,0.000260589,1
1197,1,0,-0.032530397,0.032530397,1,0.366758972,0.633241057,0.488697946,0.001282428,0.000961203,0
1198,1,0,-0.045039739,0.045039739,0,0.060794752,0.060794752,0.074075118,0.00012312,0.000145696,1
1199,0,0,-0.035336405,0.035336405,1,0.352679938,0.647320032,0.487720013,0.001310941,0.00095928,0
1200,0,0,-0.021921851,0.021921851,0,0.105856791,0.105856791,0.133496389,0.000214379,0.000262569,1
1201,0,0,-0.022423908,0.022423908,0,0.099091589,0.099091589,0.123948842,0.000200678,0.000243791,1
1202,0,0,-0.00060863,0.00060863,1,0.103695184,0.896304846,0.879582882,0.00181518,0.001730021,0
1203,1,0,-0.010934211,0.010934211,0,0.088960111,0.088960111,0.123690054,0.00018016,0.000243282,1
1204,0,0,-0.000925638,0.000925638,0,0.093725018,0.093725018,0.107755415,0.00018981,0.00021194,1
1205,0,0,-0.027896836,0.027896836,0,0.110982843,0.110982843,0.141550511,0.00022476,0.000278411,1
1206,0,0,-0.015946969,0.015946969,0,0.081523895,0.081523895,0.099007487,0.000165101,0.000194734,1
1207,0,0,0.026420623,0.026420623,1,0.352748454,0.647251546,0.470548391,0.001310802,0.000925505,0
1208,1,0,0.017932504,0.017932504,1,0.270994365,0.729005635,0.609440684,0.001476369,0.001198688,0
1209,0,0,-0.019783683,0.019783683,0,0.095830895,0.095830895,0.122261882,0.000194075,0.000240473,1
1210,1,0,-0.035954081,0.035954081,0,0.058678225,0.058678225,0.06361565,0.000118834,0.000125123,1
1211,1,0,-0.033758868,0.033758868,0,0.059396494,0.059396494,0.064667478,0.000120289,0.000127192,1
1212,0,0,0.039230935,0.039230935,0,0.099509962,0.099509962,0.145316854,0.000201526,0.000285819,1
1213,0,0,-0.02244509,0.02244509,0,0.134960949,0.134960949,0.186375976,0.00027332,0.000366576,1
1214,0,0,-0.013886638,0.013886638,0,0.111274794,0.111274794,0.147211552,0.000225352,0.000289545,1
1215,0,0,0.048459232,0.048459232,1,0.325152934,0.674847066,0.502262354,0.001366688,0.000987882,0
1216,1,0,-0.020360656,0.020360656,0,0.084433332,0.084433332,0.110125683,0.000170993,0.000216602,1
1217,1,0,-0.05550462,0.05550462,0,0.073100835,0.073100835,0.087335974,0.000148042,0.000171778,1
1218,1,-1,-0.022768736,0.977231264,0,0.067279182,0.067279182,0.075520501,0.000136253,0.000148539,1
1219,0,0,-0.011453189,0.011453189,0,0.088159025,0.088159025,0.107666731,0.000178538,0.000211766,1
1220,1,0,-0.024937712,0.024937712,0,0.065456152,0.065456152,0.071479842,0.000132561,0.000140591,1
1221,1,0,-0.075368762,0.075368762,0,0.201266527,0.201266527,0.245216578,0.000407601,0.000482308,1
1222,0,0,-0.031641725,0.031641725,0,0.083338842,0.083338842,0.105134174,0.000168776,0.000206785,1
1223,1,0,-0.019509181,0.019509181,0,0.074653879,0.074653879,0.081241667,0.000151188,0.000159791,1
1224,1,0,0.011802584,0.011802584,1,0.359704196,0.640295804,0.493646502,0.001296715,0.000970936,0
1225,0,0,-0.009654276,0.009654276,0,0.080871522,0.080871522,0.090249926,0.00016378,0.000177509,1
1226,0,0,-0.024330288,0.024330288,0,0.150578424,0.150578424,0.246047452,0.000304949,0.000483942,1
1227,0,0,-0.016541488,0.016541488,0,0.084917106,0.084917106,0.104273677,0.000171973,0.000205092,1
1228,0,0,-0.019913062,0.019913062,0,0.094549909,0.094549909,0.119302906,0.000191481,0.000234653,1
1229,0,0,-0.023641996,0.023641996,0,0.09266232,0.09266232,0.106259577,0.000187658,0.000208998,1
1230,1,0,-0.015045047,0.015045047,0,0.070595488,0.070595488,0.085849054,0.000142969,0.000168854,1
1231,1,0,-0.034490369,0.034490369,0,0.070921667,0.070921667,0.084766015,0.000143629,0.000166723,1
1232,0,0,-0.016493969,0.016493969,0,0.117704719,0.117704719,0.15294455,0.000238373,0.000300821,1
1233,0,0,-0.019256435,0.019256435,0,0.105816469,0.105816469,0.131777331,0.000214298,0.000259188,1
1234,1,0,-0.020655736,0.020655736,0,0.085737437,0.085737437,0.110254064,0.000173634,0.000216855,1
1235,1,0,-0.025020793,0.025020793,0,0.057129674,0.057129674,0.066159509,0.000115698,0.000130127,1
1236,1,0,-0.015783809,0.015783809,0,0.069322214,0.069322214,0.078409709,0.00014039,0.000154221,1
1237,1,0,-0.006822184,0.006822184,0,0.162419364,0.162419364,0.201803729,0.000328929,0.000396921,1
1238,1,0,-0.02498582,0.02498582,0,0.077443406,0.077443406,0.092832923,0.000156837,0.00018259,1
1239,0,0,0.016011953,0.016011953,0,0.165735051,0.165735051,0.233353198,0.000335644,0.000458974,1
1240,1,0,0.085606396,0.085606396,0,0.216688111,0.216688111,0.268530637,0.000438833,0.000528164,1
1241,0,-1,0.041090302,1.04109025,1,0.12231829,0.877681732,0.829827309,0.001777465,0.001632159,0
1242,1,0,-0.008320287,0.008320287,0,0.084377855,0.084377855,0.094996236,0.00017088,0.000186845,1
1243,1,0,-0.02063331,0.02063331,0,0.081646092,0.081646092,0.095326602,0.000165348,0.000187495,1
1244,0,0,-0.003536671,0.003536671,1,0.343081087,0.656918883,0.477224171,0.00133038,0.000938636,0
1245,0,0,-0.021854609,0.021854609,0,0.088371255,0.088371255,0.097958416,0.000178968,0.000192671,1
1246,0,-1,0.188613027,1.188613057,1,0.206935614,0.793064356,0.688190162,0.001606099,0.001353577,0
1247,1,0,-0.040546909,0.040546909,0,0.063279755,0.063279755,0.066360518,0.000128153,0.000130522,1
1248,0,0,-0.074161872,0.074161872,1,0.171609044,0.828390956,0.76109308,0.001677642,0.001496968,0
1249,0,0,-0.026895113,0.026895113,0,0.100851417,0.100851417,0.12611334,0.000204242,0.000248048,1
1250,0,-1,0.015978739,1.015978694,1,0.171014369,0.828985631,0.753544211,0.001678847,0.00148212,0
1251,0,0,0.00087516,0.00087516,0,0.100375898,0.100375898,0.12941736,0.000203279,0.000254547,1
1252,0,0,-0.021567747,0.021567747,0,0.089364007,0.089364007,0.105765931,0.000180978,0.000208027,1
1253,0,0,-0.037220076,0.037220076,0,0.095049776,0.095049776,0.107155018,0.000192493,0.000210759,1
1254,0,0,-0.004318111,0.004318111,0,0.10431245,0.10431245,0.133078501,0.000211252,0.000261747,1
1255,0,0,-0.00575491,0.00575491,0,0.106533475,0.106533475,0.141779259,0.00021575,0.000278861,1
1256,1,0,0.042423412,0.042423412,1,0.282597661,0.717402339,0.610992551,0.00145287,0.00120174,0
1257,0,0,-0.006821096,0.006821096,0,0.084608406,0.084608406,0.094121136,0.000171347,0.000185124,1
1258,0,0,-0.015644602,0.015644602,0,0.101255029,0.101255029,0.126359537,0.00020506,0.000248532,1
1259,1,0,0.21704933,0.21704933,1,0.471333385,0.528666615,0.42707324,0.001070646,0.000839996,0
1260,0,0,-0.016867064,0.016867064,0,0.09352538,0.09352538,0.105364278,0.000189406,0.000207237,1
1261,0,1,0.074252054,0.925747931,0,0.195485577,0.195485577,0.278807849,0.000395894,0.000548377,1
1262,1,1,-0.041587152,1.041587114,1,0.092911325,0.907088697,0.872750938,0.001837019,0.001716584,0
1263,1,0,-0.016722754,0.016722754,0,0.071443982,0.071443982,0.082391806,0.000144687,0.000162054,1
1264,1,0,0.043996632,0.043996632,1,0.396147698,0.603852272,0.456188142,0.001222911,0.000897261,0
1265,1,0,-0.01420626,0.01420626,0,0.086002067,0.086002067,0.113286927,0.00017417,0.00022282,1
1266,1,0,-0.016709529,0.016709529,0,0.116108231,0.116108231,0.159750164,0.00023514,0.000314207,1
1267,1,0,-0.008664995,0.008664995,0,0.084953576,0.084953576,0.089812256,0.000172046,0.000176649,1
1268,0,-1,-0.013165057,0.986834943,1,0.08019726,0.919802725,0.910127521,0.001862768,0.001790098,0
1269,0,0,-0.008642651,0.008642651,0,0.103855155,0.103855155,0.135631755,0.000210326,0.000266769,1
1270,0,0,-0.052489795,0.052489795,0,0.149071619,0.149071619,0.181896865,0.000301897,0.000357767,1
1271,0,0,-0.020692125,0.020692125,0,0.084895805,0.084895805,0.091509134,0.000171929,0.000179986,1
1272,1,0,-0.143072322,0.143072322,0,0.117415652,0.117415652,0.184822604,0.000237788,0.000363521,1
1273,1,0,-0.017433554,0.017433554,0,0.083593391,0.083593391,0.110031903,0.000169292,0.000216418,1
1274,0,0,-0.018990442,0.018990442,0,0.091813587,0.091813587,0.111706696,0.000185939,0.000219712,1
1275,1,0,-0.019344553,0.019344553,0,0.065366834,0.065366834,0.069254123,0.00013238,0.000136214,1
1276,1,0,-0.022082448,0.022082448,0,0.064232439,0.064232439,0.067366861,0.000130082,0.000132502,1
1277,1,0,0.026227504,0.026227504,1,0.28736046,0.71263957,0.578088641,0.001443225,0.001137022,0
1278,0,0,-0.014353923,0.014353923,0,0.098102927,0.098102927,0.122160658,0.000198676,0.000240274,1
1279,0,0,-0.009705901,0.009705901,0,0.09442585,0.09442585,0.128842339,0.00019123,0.000253416,1
1280,1,0,-0.007958584,0.007958584,0,0.104565427,0.104565427,0.146753609,0.000211764,0.000288645,1
1281,1,0,-0.079959244,0.079959244,1,0.33982259,0.66017741,0.530127764,0.001336979,0.00104269,0
1282,0,0,-0.011648871,0.011648871,0,0.098057725,0.098057725,0.124041393,0.000198585,0.000243973,1
1283,0,0,-0.018248312,0.018248312,0,0.087248676,0.087248676,0.10763932,0.000176694,0.000211712,1
1284,0,0,-0.013519742,0.013519742,0,0.086269543,0.086269543,0.095937014,0.000174711,0.000188695,1
1285,1,0,-0.018225044,0.018225044,0,0.084341004,0.084341004,0.107481062,0.000170806,0.000211401,1
1286,0,0,-0.017838337,0.017838337,0,0.087236844,0.087236844,0.107067175,0.00017667,0.000210587,1
1287,0,0,0.016843528,0.016843528,0,0.254589915,0.254589915,0.401136339,0.000515591,0.000788981,1
1288,1,-1,-0.046016157,0.953983843,0,0.144304231,0.144304231,0.161608085,0.000292242,0.000317861,1
1289,1,0,-0.00824748,0.00824748,0,0.09059149,0.09059149,0.120220698,0.000183464,0.000236458,1
1290,0,0,-0.02955249,0.02955249,0,0.105168656,0.105168656,0.133184552,0.000212986,0.000261956,1
1291,1,0,-0.021575108,0.021575108,0,0.065269656,0.065269656,0.067859463,0.000132183,0.00013347,1
1292,1,0,-0.05809065,0.05809065,0,0.083505951,0.083505951,0.111031286,0.000169115,0.000218384,1
1293,1,0,-0.021637745,0.021637745,0,0.066420026,0.066420026,0.069964938,0.000134513,0.000137612,1
1294,0,1,-0.028813988,1.028813958,0,0.095801651,0.095801651,0.089925833,0.000194016,0.000176872,0
1295,1,0,-0.010330357,0.010330357,0,0.069084726,0.069084726,0.078168295,0.000139909,0.000153747,1
1296,1,0,-0.107812136,0.107812136,0,0.335880309,0.335880309,0.495186269,0.000680219,0.000973965,1
1297,0,0,-0.007863216,0.007863216,0,0.085148901,0.085148901,0.103598088,0.000172442,0.000203763,1
1298,1,1,-0.03447824,1.034478188,1,0.0773976,0.922602415,0.910407364,0.001868437,0.001790649,0
1299,1,0,-0.02839765,0.02839765,0,0.0652055,0.0652055,0.083374284,0.000132053,0.000163986,1
1300,1,0,-0.017210424,0.017210424,0,0.080027796,0.080027796,0.090694152,0.000162071,0.000178383,1
1301,1,-1,-0.058685102,0.941314876,0,0.080188788,0.080188788,0.11655461,0.000162397,0.000229247,1
1302,1,0,-0.019561499,0.019561499,0,0.092429094,0.092429094,0.124546804,0.000187186,0.000244967,1
1303,0,0,-0.071710736,0.071710736,1,0.435979813,0.564020157,0.403278232,0.001142243,0.000793194,0
1304,1,0,-0.011035979,0.011035979,1,0.348326534,0.651673436,0.507020116,0.001319757,0.00099724,0
1305,0,0,-0.008647785,0.008647785,0,0.077813633,0.077813633,0.09121117,0.000157587,0.0001794,1
1306,1,0,-0.043199562,0.043199562,0,0.081568591,0.081568591,0.103113346,0.000165191,0.00020281,1
1307,1,0,-0.010103062,0.010103062,0,0.080424748,0.080424748,0.093120083,0.000162875,0.000183155,1
1308,0,0,-0.012337498,0.012337498,0,0.091418244,0.091418244,0.113717884,0.000185139,0.000223668,1
1309,0,0,-0.069775894,0.069775894,1,0.246006012,0.753993988,0.67427969,0.001526975,0.001326217,0
1310,1,0,-0.007093862,0.007093862,0,0.077485427,0.077485427,0.096091077,0.000156922,0.000188998,1
1311,0,0,-0.006562315,0.006562315,0,0.085884161,0.085884161,0.097679123,0.000173931,0.000192122,1
1312,0,0,-0.02747871,0.02747871,0,0.113315441,0.113315441,0.124935009,0.000229484,0.00024573,1
1313,1,0,-0.021559693,0.021559693,0,0.067626521,0.067626521,0.079464301,0.000136956,0.000156296,1
1314,0,0,-0.024417073,0.024417073,0,0.088009216,0.088009216,0.102406569,0.000178235,0.00020142,1
1315,0,0,-0.160622418,0.160622418,0,0.276100308,0.276100308,0.390321463,0.000559153,0.00076771,1
1316,0,0,0.254260927,0.254260927,1,0.268608838,0.731391191,0.535802424,0.0014812,0.001053851,0
1317,1,1,0.008907855,0.991092145,1,0.156580985,0.843419015,0.794398785,0.001708077,0.001562475,0
1318,0,0,-0.021205597,0.021205597,0,0.086451337,0.086451337,0.099937983,0.00017508,0.000196565,1
1319,0,0,-0.014944375,0.014944375,0,0.106198438,0.106198438,0.132568792,0.000215071,0.000260745,1
1320,1,1,-0.017411828,1.017411828,1,0.08806023,0.91193974,0.896642685,0.001846844,0.001763575,0
1321,1,0,-0.024793357,0.024793357,0,0.140647799,0.140647799,0.178792894,0.000284837,0.000351662,1
1322,0,0,-0.009534195,0.009534195,0,0.08754009,0.08754009,0.10271553,0.000177285,0.000202028,1
1323,0,0,-0.0844661,0.0844661,0,0.162347764,0.162347764,0.205912575,0.000328784,0.000405002,1
1324,1,0,-0.023954052,0.023954052,0,0.061381873,0.061381873,0.066015206,0.000124309,0.000129843,1
1325,1,0,-0.034697782,0.034697782,0,0.053574409,0.053574409,0.050280012,0.000108498,9.89E-05,0
1326,1,0,-0.031272069,0.031272069,0,0.097709596,0.097709596,0.132474467,0.00019788,0.000260559,1
1327,1,0,-0.036004014,0.036004014,0,0.097056247,0.097056247,0.117114052,0.000196557,0.000230348,1
1328,0,0,-0.065525934,0.065525934,0,0.173052534,0.173052534,0.222709641,0.000350463,0.00043804,1
1329,1,0,-0.020928711,0.020928711,0,0.064545996,0.064545996,0.07671693,0.000130717,0.000150892,1
1330,0,0,0.0100317,0.0100317,0,0.395827889,0.395827889,0.565877199,0.000801623,0.001113004,1
1331,1,0,0.03907527,0.03907527,0,0.272386283,0.272386283,0.41549474,0.000551632,0.000817222,1
1332,0,0,-0.029720739,0.029720739,0,0.096049912,0.096049912,0.09644299,0.000194519,0.00018969,1
1333,0,0,-0.145010948,0.145010948,1,0.242992148,0.757007837,0.749991715,0.001533078,0.001475133,0
1334,0,0,-0.03040025,0.03040025,0,0.089203507,0.089203507,0.09074188,0.000180653,0.000178477,1
